sample_date,product,version,os,arch,extension,downloads,downloads_total
2022-01-01,bazel,0.12.0,macos,x86_64,,0,1255
2022-01-01,bazel,0.12.0,any,,zip,0,6975
2022-01-01,bazel,0.12.0,macos,x86_64,sh,0,3197
2022-01-01,bazel,0.12.0,linux,x86_64,sh,4,32950
2022-01-01,bazel,0.12.0,linux,x86_64,,0,1418
2022-01-01,bazel,0.12.0,windows,x86_64,exe,0,2818
2022-01-01,bazel,0.12.0,windows,x86_64,zip,0,3519
2022-01-01,bazel,0.12.0,macos,x86_64,sh,0,287
2022-01-01,bazel,0.12.0,linux,x86_64,sh,0,5855
2022-01-01,bazel,0.12.0,windows,x86_64,exe,0,192
2022-01-01,bazel,0.12.0,windows,x86_64,zip,0,194
2022-01-01,bazel,0.12.0,linux,x86_64,deb,0,5889
2022-01-01,bazel,0.13.0,macos,x86_64,,0,1685
2022-01-01,bazel,0.13.0,any,,zip,0,7499
2022-01-01,bazel,0.13.0,macos,x86_64,sh,0,9228
2022-01-01,bazel,0.13.0,linux,x86_64,sh,0,38766
2022-01-01,bazel,0.13.0,linux,x86_64,,0,1947
2022-01-01,bazel,0.13.0,windows,x86_64,exe,0,2547
2022-01-01,bazel,0.13.0,windows,x86_64,zip,0,4783
2022-01-01,bazel,0.13.0,macos,x86_64,sh,0,974
2022-01-01,bazel,0.13.0,linux,x86_64,sh,0,5750
2022-01-01,bazel,0.13.0,windows,x86_64,exe,0,487
2022-01-01,bazel,0.13.0,windows,x86_64,zip,0,803
2022-01-01,bazel,0.13.0,linux,x86_64,deb,0,2766
2022-01-01,bazel,0.13.1,macos,x86_64,,0,621
2022-01-01,bazel,0.13.1,any,,zip,0,1852
2022-01-01,bazel,0.13.1,macos,x86_64,sh,1,2030
2022-01-01,bazel,0.13.1,linux,x86_64,sh,1,13451
2022-01-01,bazel,0.13.1,linux,x86_64,,0,814
2022-01-01,bazel,0.13.1,windows,x86_64,exe,0,1056
2022-01-01,bazel,0.13.1,windows,x86_64,zip,0,211
2022-01-01,bazel,0.13.1,linux,x86_64,deb,0,3953
2022-01-01,bazel,0.14.0,macos,x86_64,,0,730
2022-01-01,bazel,0.14.0,any,,zip,0,1482
2022-01-01,bazel,0.14.0,macos,x86_64,sh,0,2576
2022-01-01,bazel,0.14.0,linux,x86_64,sh,0,27922
2022-01-01,bazel,0.14.0,linux,x86_64,,0,734
2022-01-01,bazel,0.14.0,windows,x86_64,exe,0,1498
2022-01-01,bazel,0.14.0,windows,x86_64,zip,0,3381
2022-01-01,bazel,0.14.0,linux,x86_64,deb,0,837
2022-01-01,bazel,0.14.1,macos,x86_64,,0,1701
2022-01-01,bazel,0.14.1,any,,zip,0,3430
2022-01-01,bazel,0.14.1,macos,x86_64,sh,0,12046
2022-01-01,bazel,0.14.1,linux,x86_64,sh,0,122970
2022-01-01,bazel,0.14.1,linux,x86_64,,1,7238
2022-01-01,bazel,0.14.1,windows,x86_64,exe,0,6265
2022-01-01,bazel,0.14.1,windows,x86_64,zip,0,460
2022-01-01,bazel,0.14.1,linux,x86_64,deb,0,11909
2022-01-01,bazel,0.15.0,macos,x86_64,,0,1719
2022-01-01,bazel,0.15.0,any,,zip,0,12346
2022-01-01,bazel,0.15.0,macos,x86_64,sh,0,36613
2022-01-01,bazel,0.15.0,linux,x86_64,sh,1,278106
2022-01-01,bazel,0.15.0,linux,x86_64,,0,3125
2022-01-01,bazel,0.15.0,windows,x86_64,exe,0,31311
2022-01-01,bazel,0.15.0,windows,x86_64,zip,0,8666
2022-01-01,bazel,0.15.0,linux,x86_64,deb,2,9684
2022-01-01,bazel,0.15.1,macos,x86_64,,0,125
2022-01-01,bazel,0.15.1,any,,zip,0,2234
2022-01-01,bazel,0.15.1,macos,x86_64,sh,0,290
2022-01-01,bazel,0.15.1,linux,x86_64,sh,0,2254
2022-01-01,bazel,0.15.1,linux,x86_64,,0,207
2022-01-01,bazel,0.15.1,windows,x86_64,exe,0,349
2022-01-01,bazel,0.15.1,windows,x86_64,zip,0,572
2022-01-01,bazel,0.15.1,linux,x86_64,deb,0,306
2022-01-01,bazel,0.15.2,macos,x86_64,,0,1562
2022-01-01,bazel,0.15.2,any,,zip,1,9015
2022-01-01,bazel,0.15.2,macos,x86_64,sh,0,5506
2022-01-01,bazel,0.15.2,linux,x86_64,sh,0,58610
2022-01-01,bazel,0.15.2,linux,x86_64,,0,1917
2022-01-01,bazel,0.15.2,windows,x86_64,exe,0,3121
2022-01-01,bazel,0.15.2,windows,x86_64,zip,0,2399
2022-01-01,bazel,0.15.2,linux,x86_64,deb,1,20006
2022-01-01,bazel,0.16.0,macos,x86_64,,0,962
2022-01-01,bazel,0.16.0,any,,zip,0,3601
2022-01-01,bazel,0.16.0,macos,x86_64,sh,0,3082
2022-01-01,bazel,0.16.0,linux,x86_64,sh,0,46768
2022-01-01,bazel,0.16.0,linux,x86_64,,0,1071
2022-01-01,bazel,0.16.0,windows,x86_64,exe,0,1704
2022-01-01,bazel,0.16.0,windows,x86_64,zip,0,1759
2022-01-01,bazel,0.16.0,linux,x86_64,deb,0,7702
2022-01-01,bazel,0.16.1,macos,x86_64,,0,2829
2022-01-01,bazel,0.16.1,any,,zip,0,4900
2022-01-01,bazel,0.16.1,macos,x86_64,sh,0,27197
2022-01-01,bazel,0.16.1,linux,x86_64,sh,0,401162
2022-01-01,bazel,0.16.1,linux,x86_64,,0,2721
2022-01-01,bazel,0.16.1,windows,x86_64,exe,0,4453
2022-01-01,bazel,0.16.1,windows,x86_64,zip,0,8705
2022-01-01,bazel,0.16.1,linux,x86_64,deb,0,7534
2022-01-01,bazel,0.17.1,macos,x86_64,,0,662
2022-01-01,bazel,0.17.1,any,,zip,0,7894
2022-01-01,bazel,0.17.1,macos,x86_64,sh,0,20377
2022-01-01,bazel,0.17.1,linux,x86_64,sh,0,13654
2022-01-01,bazel,0.17.1,linux,x86_64,,0,57630
2022-01-01,bazel,0.17.1,windows,x86_64,exe,0,1691
2022-01-01,bazel,0.17.1,windows,x86_64,zip,0,1592
2022-01-01,bazel,0.17.1,linux,x86_64,deb,0,57038
2022-01-01,bazel,0.17.2,macos,x86_64,,0,2676
2022-01-01,bazel,0.17.2,any,,zip,1,5259
2022-01-01,bazel,0.17.2,macos,x86_64,sh,0,4074
2022-01-01,bazel,0.17.2,linux,x86_64,sh,0,63284
2022-01-01,bazel,0.17.2,linux,x86_64,,0,2534
2022-01-01,bazel,0.17.2,windows,x86_64,exe,0,10404
2022-01-01,bazel,0.17.2,windows,x86_64,zip,0,4414
2022-01-01,bazel,0.17.2,linux,x86_64,deb,0,4931
2022-01-01,bazel,0.18.0,macos,x86_64,,0,2295
2022-01-01,bazel,0.18.0,any,,zip,0,10268
2022-01-01,bazel,0.18.0,macos,x86_64,sh,0,4983
2022-01-01,bazel,0.18.0,linux,x86_64,sh,1,77429
2022-01-01,bazel,0.18.0,linux,x86_64,,0,2626
2022-01-01,bazel,0.18.0,windows,x86_64,exe,0,13204
2022-01-01,bazel,0.18.0,windows,x86_64,zip,0,4084
2022-01-01,bazel,0.18.0,linux,x86_64,deb,0,4957
2022-01-01,bazel,0.18.1,macos,x86_64,,0,1011
2022-01-01,bazel,0.18.1,any,,zip,1,3839
2022-01-01,bazel,0.18.1,macos,x86_64,sh,0,1995
2022-01-01,bazel,0.18.1,linux,x86_64,sh,1,47311
2022-01-01,bazel,0.18.1,linux,x86_64,,0,2286
2022-01-01,bazel,0.18.1,windows,x86_64,exe,0,3172
2022-01-01,bazel,0.18.1,windows,x86_64,zip,0,10132
2022-01-01,bazel,0.18.1,linux,x86_64,deb,0,47301
2022-01-01,bazel,0.19.0,macos,x86_64,,1,2130
2022-01-01,bazel,0.19.0,any,,zip,0,3815
2022-01-01,bazel,0.19.0,macos,x86_64,sh,0,2389
2022-01-01,bazel,0.19.0,linux,x86_64,sh,4,28316
2022-01-01,bazel,0.19.0,linux,x86_64,,2,23296
2022-01-01,bazel,0.19.0,windows,x86_64,exe,1,4453
2022-01-01,bazel,0.19.0,windows,x86_64,zip,0,3011
2022-01-01,bazel,0.19.0,linux,x86_64,deb,0,31307
2022-01-01,bazel,0.19.1,macos,x86_64,,0,1021
2022-01-01,bazel,0.19.1,any,,zip,0,1217
2022-01-01,bazel,0.19.1,macos,x86_64,sh,0,2913
2022-01-01,bazel,0.19.1,linux,x86_64,sh,0,13122
2022-01-01,bazel,0.19.1,linux,x86_64,,0,1004
2022-01-01,bazel,0.19.1,windows,x86_64,exe,0,3147
2022-01-01,bazel,0.19.1,windows,x86_64,zip,0,2044
2022-01-01,bazel,0.19.1,linux,x86_64,deb,0,1941
2022-01-01,bazel,0.19.2,macos,x86_64,,0,1850
2022-01-01,bazel,0.19.2,any,,zip,0,8322
2022-01-01,bazel,0.19.2,macos,x86_64,sh,0,24980
2022-01-01,bazel,0.19.2,linux,x86_64,sh,2,362155
2022-01-01,bazel,0.19.2,linux,x86_64,,0,4710
2022-01-01,bazel,0.19.2,windows,x86_64,exe,0,6513
2022-01-01,bazel,0.19.2,windows,x86_64,zip,0,3491
2022-01-01,bazel,0.19.2,linux,x86_64,deb,0,10067
2022-01-01,bazel,0.2.0,macos,x86_64,sh,0,2535
2022-01-01,bazel,0.2.0,linux,x86_64,sh,0,11360
2022-01-01,bazel,0.2.0,macos,x86_64,sh,0,114
2022-01-01,bazel,0.2.0,linux,x86_64,sh,0,1375
2022-01-01,bazel,0.2.0,linux,x86_64,deb,0,187
2022-01-01,bazel,0.2.0,linux,x86_64,deb,0,1050
2022-01-01,bazel,0.2.1,macos,x86_64,sh,0,2276
2022-01-01,bazel,0.2.1,linux,x86_64,sh,0,10192
2022-01-01,bazel,0.2.1,macos,x86_64,sh,0,62
2022-01-01,bazel,0.2.1,linux,x86_64,sh,0,1328
2022-01-01,bazel,0.2.1,linux,x86_64,deb,0,110
2022-01-01,bazel,0.2.1,linux,x86_64,deb,0,567
2022-01-01,bazel,0.2.2,macos,x86_64,sh,0,1914
2022-01-01,bazel,0.2.2,linux,x86_64,sh,0,6008
2022-01-01,bazel,0.2.2,macos,x86_64,sh,0,152
2022-01-01,bazel,0.2.2,linux,x86_64,sh,0,332
2022-01-01,bazel,0.2.2,linux,x86_64,deb,0,162
2022-01-01,bazel,0.2.2,linux,x86_64,deb,0,1138
2022-01-01,bazel,0.2.2b,macos,x86_64,sh,0,3130
2022-01-01,bazel,0.2.2b,linux,x86_64,sh,0,15406
2022-01-01,bazel,0.2.2b,macos,x86_64,sh,0,191
2022-01-01,bazel,0.2.2b,linux,x86_64,sh,0,510
2022-01-01,bazel,0.2.2b,linux,x86_64,deb,0,336
2022-01-01,bazel,0.2.2b,linux,x86_64,deb,0,2206
2022-01-01,bazel,0.2.3,macos,x86_64,sh,0,1584
2022-01-01,bazel,0.2.3,linux,x86_64,sh,0,10744
2022-01-01,bazel,0.2.3,macos,x86_64,sh,0,119
2022-01-01,bazel,0.2.3,linux,x86_64,sh,0,819
2022-01-01,bazel,0.2.3,linux,x86_64,deb,0,148
2022-01-01,bazel,0.2.3,linux,x86_64,deb,0,5557
2022-01-01,bazel,0.20.0,macos,x86_64,,0,3278
2022-01-01,bazel,0.20.0,any,,zip,0,6450
2022-01-01,bazel,0.20.0,macos,x86_64,sh,0,15419
2022-01-01,bazel,0.20.0,linux,x86_64,sh,2,170216
2022-01-01,bazel,0.20.0,linux,x86_64,,0,34480
2022-01-01,bazel,0.20.0,windows,x86_64,exe,0,28405
2022-01-01,bazel,0.20.0,windows,x86_64,zip,0,9422
2022-01-01,bazel,0.20.0,linux,x86_64,deb,0,3981
2022-01-01,bazel,0.21.0,macos,x86_64,,0,4736
2022-01-01,bazel,0.21.0,any,,zip,0,23680
2022-01-01,bazel,0.21.0,macos,x86_64,sh,0,21263
2022-01-01,bazel,0.21.0,linux,x86_64,sh,5,385719
2022-01-01,bazel,0.21.0,linux,x86_64,,0,30494
2022-01-01,bazel,0.21.0,windows,x86_64,exe,0,15377
2022-01-01,bazel,0.21.0,windows,x86_64,zip,0,8709
2022-01-01,bazel,0.21.0,linux,x86_64,deb,0,179982
2022-01-01,bazel,0.22.0,macos,x86_64,,0,4187
2022-01-01,bazel,0.22.0,any,,zip,0,5952
2022-01-01,bazel,0.22.0,macos,x86_64,sh,0,9376
2022-01-01,bazel,0.22.0,linux,x86_64,sh,1,111609
2022-01-01,bazel,0.22.0,linux,x86_64,,0,83720
2022-01-01,bazel,0.22.0,windows,x86_64,exe,0,8523
2022-01-01,bazel,0.22.0,windows,x86_64,zip,0,4907
2022-01-01,bazel,0.22.0,linux,x86_64,deb,0,315317
2022-01-01,bazel,0.23.0,macos,x86_64,,0,870
2022-01-01,bazel,0.23.0,any,,zip,0,1193
2022-01-01,bazel,0.23.0,macos,x86_64,sh,0,2425
2022-01-01,bazel,0.23.0,linux,x86_64,sh,0,38828
2022-01-01,bazel,0.23.0,linux,x86_64,,0,1335
2022-01-01,bazel,0.23.0,windows,x86_64,exe,0,6368
2022-01-01,bazel,0.23.0,windows,x86_64,zip,0,3025
2022-01-01,bazel,0.23.0,linux,x86_64,deb,0,8390
2022-01-01,bazel,0.23.1,macos,x86_64,,0,1685
2022-01-01,bazel,0.23.1,any,,zip,0,2154
2022-01-01,bazel,0.23.1,macos,x86_64,sh,0,2508
2022-01-01,bazel,0.23.1,linux,x86_64,sh,0,15407
2022-01-01,bazel,0.23.1,linux,x86_64,,0,77110
2022-01-01,bazel,0.23.1,windows,x86_64,exe,0,5840
2022-01-01,bazel,0.23.1,windows,x86_64,zip,0,2341
2022-01-01,bazel,0.23.1,linux,x86_64,deb,0,3823
2022-01-01,bazel,0.23.2,macos,x86_64,,0,3511
2022-01-01,bazel,0.23.2,any,,zip,0,3063
2022-01-01,bazel,0.23.2,macos,x86_64,sh,0,9845
2022-01-01,bazel,0.23.2,linux,x86_64,sh,0,263000
2022-01-01,bazel,0.23.2,linux,x86_64,,0,72549
2022-01-01,bazel,0.23.2,windows,x86_64,exe,0,9338
2022-01-01,bazel,0.23.2,windows,x86_64,zip,0,11216
2022-01-01,bazel,0.23.2,linux,x86_64,deb,0,33897
2022-01-01,bazel,0.24.0,macos,x86_64,,0,1261
2022-01-01,bazel,0.24.0,any,,zip,0,1735
2022-01-01,bazel,0.24.0,macos,x86_64,sh,0,4441
2022-01-01,bazel,0.24.0,linux,x86_64,sh,0,36372
2022-01-01,bazel,0.24.0,linux,x86_64,,0,29216
2022-01-01,bazel,0.24.0,windows,x86_64,exe,0,3084
2022-01-01,bazel,0.24.0,windows,x86_64,zip,0,2132
2022-01-01,bazel,0.24.0,linux,x86_64,deb,0,2578
2022-01-01,bazel,0.24.1,macos,x86_64,,0,3255
2022-01-01,bazel,0.24.1,any,,zip,1,25246
2022-01-01,bazel,0.24.1,macos,x86_64,sh,0,93623
2022-01-01,bazel,0.24.1,linux,x86_64,sh,9,996120
2022-01-01,bazel,0.24.1,linux,x86_64,,1,27080
2022-01-01,bazel,0.24.1,windows,x86_64,exe,0,55720
2022-01-01,bazel,0.24.1,windows,x86_64,zip,0,12430
2022-01-01,bazel,0.24.1,linux,x86_64,deb,193,218705
2022-01-01,bazel,0.25.0,macos,x86_64,,0,1149
2022-01-01,bazel,0.25.0,any,,zip,3,26411
2022-01-01,bazel,0.25.0,macos,x86_64,sh,0,6199
2022-01-01,bazel,0.25.0,linux,x86_64,sh,0,164358
2022-01-01,bazel,0.25.0,linux,x86_64,,0,44519
2022-01-01,bazel,0.25.0,windows,x86_64,exe,0,2314
2022-01-01,bazel,0.25.0,windows,x86_64,zip,0,1882
2022-01-01,bazel,0.25.0,linux,x86_64,deb,0,39590
2022-01-01,bazel,0.25.1,macos,x86_64,,0,389
2022-01-01,bazel,0.25.1,any,,zip,0,1033
2022-01-01,bazel,0.25.1,macos,x86_64,sh,0,1954
2022-01-01,bazel,0.25.1,linux,x86_64,sh,0,8269
2022-01-01,bazel,0.25.1,linux,x86_64,,0,581
2022-01-01,bazel,0.25.1,windows,x86_64,exe,0,1228
2022-01-01,bazel,0.25.1,windows,x86_64,zip,0,2916
2022-01-01,bazel,0.25.1,linux,x86_64,deb,4,9434
2022-01-01,bazel,0.25.2,macos,x86_64,,0,1359
2022-01-01,bazel,0.25.2,any,,zip,0,14228
2022-01-01,bazel,0.25.2,macos,x86_64,sh,0,4930
2022-01-01,bazel,0.25.2,linux,x86_64,sh,2,54671
2022-01-01,bazel,0.25.2,linux,x86_64,,3,27726
2022-01-01,bazel,0.25.2,windows,x86_64,exe,0,6254
2022-01-01,bazel,0.25.2,windows,x86_64,zip,0,4439
2022-01-01,bazel,0.25.2,linux,x86_64,deb,0,9519
2022-01-01,bazel,0.25.3,macos,x86_64,,0,416
2022-01-01,bazel,0.25.3,any,,zip,0,1469
2022-01-01,bazel,0.25.3,macos,x86_64,sh,0,3783
2022-01-01,bazel,0.25.3,linux,x86_64,sh,1,27328
2022-01-01,bazel,0.25.3,linux,x86_64,,0,3208
2022-01-01,bazel,0.25.3,windows,x86_64,exe,0,2159
2022-01-01,bazel,0.25.3,windows,x86_64,zip,0,598
2022-01-01,bazel,0.25.3,linux,x86_64,deb,0,1169
2022-01-01,bazel,0.26.0,macos,x86_64,,0,7919
2022-01-01,bazel,0.26.0,any,,zip,0,2452
2022-01-01,bazel,0.26.0,macos,x86_64,sh,0,4268
2022-01-01,bazel,0.26.0,linux,x86_64,sh,0,46186
2022-01-01,bazel,0.26.0,linux,x86_64,,0,62337
2022-01-01,bazel,0.26.0,windows,x86_64,exe,0,3337
2022-01-01,bazel,0.26.0,windows,x86_64,zip,0,9257
2022-01-01,bazel,0.26.0,linux,x86_64,deb,0,17445
2022-01-01,bazel,0.26.1,macos,x86_64,,1,2839
2022-01-01,bazel,0.26.1,any,,zip,0,16689
2022-01-01,bazel,0.26.1,macos,x86_64,sh,0,57957
2022-01-01,bazel,0.26.1,linux,x86_64,sh,14,466947
2022-01-01,bazel,0.26.1,linux,x86_64,,0,40391
2022-01-01,bazel,0.26.1,windows,x86_64,exe,0,26550
2022-01-01,bazel,0.26.1,windows,x86_64,zip,0,1781
2022-01-01,bazel,0.26.1,linux,x86_64,deb,0,38197
2022-01-01,bazel,0.27.0,macos,x86_64,,0,1640
2022-01-01,bazel,0.27.0,any,,zip,0,2239
2022-01-01,bazel,0.27.0,macos,x86_64,sh,0,1887
2022-01-01,bazel,0.27.0,linux,x86_64,sh,0,40522
2022-01-01,bazel,0.27.0,linux,x86_64,,0,40986
2022-01-01,bazel,0.27.0,windows,x86_64,exe,0,2457
2022-01-01,bazel,0.27.0,windows,x86_64,zip,0,2388
2022-01-01,bazel,0.27.0,linux,x86_64,deb,0,216953
2022-01-01,bazel,0.27.1,macos,x86_64,,0,696
2022-01-01,bazel,0.27.1,any,,zip,0,2425
2022-01-01,bazel,0.27.1,macos,x86_64,sh,0,1053
2022-01-01,bazel,0.27.1,linux,x86_64,sh,6,27371
2022-01-01,bazel,0.27.1,linux,x86_64,,0,14191
2022-01-01,bazel,0.27.1,windows,x86_64,exe,0,2896
2022-01-01,bazel,0.27.1,windows,x86_64,zip,0,1529
2022-01-01,bazel,0.27.1,linux,x86_64,deb,0,2857
2022-01-01,bazel,0.27.2,macos,x86_64,,0,558
2022-01-01,bazel,0.27.2,any,,zip,0,1488
2022-01-01,bazel,0.27.2,macos,x86_64,sh,0,666
2022-01-01,bazel,0.27.2,linux,x86_64,sh,14,18777
2022-01-01,bazel,0.27.2,linux,x86_64,,0,8899
2022-01-01,bazel,0.27.2,windows,x86_64,exe,0,2926
2022-01-01,bazel,0.27.2,windows,x86_64,zip,0,957
2022-01-01,bazel,0.27.2,linux,x86_64,deb,0,1112
2022-01-01,bazel,0.28.0,macos,x86_64,,0,7308
2022-01-01,bazel,0.28.0,any,,zip,0,1311
2022-01-01,bazel,0.28.0,macos,x86_64,sh,0,2606
2022-01-01,bazel,0.28.0,linux,x86_64,sh,2,52475
2022-01-01,bazel,0.28.0,linux,x86_64,,0,100952
2022-01-01,bazel,0.28.0,windows,x86_64,exe,0,2489
2022-01-01,bazel,0.28.0,windows,x86_64,zip,0,4098
2022-01-01,bazel,0.28.0,linux,x86_64,deb,0,3067
2022-01-01,bazel,0.28.1,macos,x86_64,,0,4789
2022-01-01,bazel,0.28.1,any,,zip,0,6648
2022-01-01,bazel,0.28.1,macos,x86_64,sh,0,14796
2022-01-01,bazel,0.28.1,linux,x86_64,sh,15,160558
2022-01-01,bazel,0.28.1,linux,x86_64,,0,22445
2022-01-01,bazel,0.28.1,windows,x86_64,exe,0,5996
2022-01-01,bazel,0.28.1,windows,x86_64,zip,0,7731
2022-01-01,bazel,0.28.1,linux,x86_64,deb,0,7722
2022-01-01,bazel,0.29.0,macos,x86_64,,0,1596
2022-01-01,bazel,0.29.0,any,,zip,1,1164
2022-01-01,bazel,0.29.0,macos,x86_64,sh,0,6023
2022-01-01,bazel,0.29.0,linux,x86_64,sh,0,40861
2022-01-01,bazel,0.29.0,linux,x86_64,,0,80676
2022-01-01,bazel,0.29.0,windows,x86_64,exe,0,5954
2022-01-01,bazel,0.29.0,windows,x86_64,zip,0,1857
2022-01-01,bazel,0.29.0,linux,x86_64,deb,0,10104
2022-01-01,bazel,0.29.1,macos,x86_64,,0,47792
2022-01-01,bazel,0.29.1,any,,zip,0,8948
2022-01-01,bazel,0.29.1,macos,x86_64,sh,0,16324
2022-01-01,bazel,0.29.1,linux,x86_64,sh,0,297770
2022-01-01,bazel,0.29.1,linux,x86_64,,0,112577
2022-01-01,bazel,0.29.1,windows,x86_64,exe,0,11737
2022-01-01,bazel,0.29.1,windows,x86_64,zip,0,30049
2022-01-01,bazel,0.29.1,linux,x86_64,deb,0,5757
2022-01-01,bazel,0.3.0,macos,x86_64,sh,0,2078
2022-01-01,bazel,0.3.0,linux,x86_64,sh,0,21022
2022-01-01,bazel,0.3.0,macos,x86_64,sh,0,112
2022-01-01,bazel,0.3.0,linux,x86_64,sh,0,2245
2022-01-01,bazel,0.3.0,linux,x86_64,deb,0,226
2022-01-01,bazel,0.3.0,linux,x86_64,deb,0,1295
2022-01-01,bazel,0.3.1,macos,x86_64,sh,0,4145
2022-01-01,bazel,0.3.1,linux,x86_64,sh,0,43159
2022-01-01,bazel,0.3.1,macos,x86_64,sh,0,268
2022-01-01,bazel,0.3.1,linux,x86_64,sh,0,67328
2022-01-01,bazel,0.3.1,linux,x86_64,deb,0,266692
2022-01-01,bazel,0.3.1,linux,x86_64,deb,0,3973
2022-01-01,bazel,0.3.2,macos,x86_64,sh,0,4061
